;Date;Code INSEE région;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);TCH Thermique (%);TCH Nucléaire (%);TCH Eolien (%);TCH Solaire (%);TCH Hydraulique (%);TCH Bioénergies (%);Année;Mois
2295;2019-04-15;28752;1378861.0;116290.5;1810270.0;111081.0;41532.0;142742.5;-8412.5;24610.5;-107224.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2296;2019-04-16;28752;1349819.0;135732.0;1833997.0;59097.5;30230.0;149224.0;-10517.0;24418.5;-120333.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2297;2019-04-17;28752;1304598.5;129624.0;1823980.5;55710.0;42988.0;146753.5;-10339.0;24188.5;-156280.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2298;2019-04-18;28752;1235611.0;80081.0;1819350.5;97081.0;43257.0;138828.0;-17174.5;25006.0;-198794.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2299;2019-04-19;28752;1174790.5;29735.5;1831476.0;63955.5;50525.5;127902.0;-15587.0;25261.5;-186428.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2300;2019-04-20;28752;1038766.5;20527.5;1755567.5;69752.5;49268.5;119519.0;-19518.0;25737.0;-230059.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2301;2019-04-21;28752;972969.0;20364.0;1705880.5;49133.0;27604.0;119340.5;-15877.5;26083.5;-207529.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2302;2019-04-22;28752;987390.5;19948.0;1614261.0;42974.5;35082.5;105770.0;-26178.5;25842.0;-78280.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2303;2019-04-23;28752;1148394.0;22971.5;1745992.0;60520.5;24996.0;141478.5;-9882.0;25488.5;-111131.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2304;2019-04-24;28752;1182112.5;20931.0;1830272.0;148674.5;33915.5;137567.5;-14852.5;25068.0;-247415.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2305;2019-04-25;28752;1222228.5;21089.0;1826971.0;152717.0;30319.0;157727.5;-16125.5;24797.5;-223234.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2306;2019-04-26;28752;1230037.5;49210.0;1837187.5;84838.5;37411.0;185063.0;-4781.0;25733.5;-232593.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2307;2019-04-27;28752;1123544.5;21032.0;1695827.0;207568.5;37369.5;157099.5;-36194.5;27021.5;-234153.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2308;2019-04-28;28752;1113467.5;24825.0;1737654.0;101505.5;36825.0;155838.5;-27229.0;26822.5;-190756.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2309;2019-04-29;28752;1253498.5;84527.5;1832160.0;28254.5;48095.5;196084.0;-2355.0;26170.0;-207428.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2310;2019-04-30;28752;1230081.0;98482.5;1802299.5;44694.0;53583.5;194453.5;-8597.0;25996.5;-228789.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2304
2311;2019-05-01;28752;1031179.5;21553.0;1767931.0;23434.5;52012.5;133183.5;-43091.5;27147.0;-198981.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2312;2019-05-02;28752;1196187.5;59679.0;1798616.0;53347.5;34308.5;171703.5;-18354.5;26565.5;-177647.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2313;2019-05-03;28752;1226709.0;87501.0;1832204.5;29668.5;34195.0;179939.0;-16560.0;26882.0;-195102.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2314;2019-05-04;28752;1168775.5;29093.5;1800439.5;129941.0;34450.0;139786.0;-26005.0;27358.5;-214274.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2315;2019-05-05;28752;1174965.5;23286.0;1791814.5;114974.0;48844.0;132733.5;-31542.0;27622.5;-180726.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2316;2019-05-06;28752;1323605.0;94892.0;1825006.0;44625.5;57425.5;176832.5;-11469.5;26945.5;-138643.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2317;2019-05-07;28752;1288324.0;102793.0;1814381.0;25721.0;48715.5;190784.0;-3982.0;27001.0;-165070.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2318;2019-05-08;28752;1136886.5;44792.0;1802855.0;155699.5;20164.0;144806.5;-26335.5;27160.0;-280206.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2319;2019-05-09;28752;1252120.5;87076.0;1786593.5;163383.5;34814.0;193827.5;-16979.5;25962.5;-270551.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2320;2019-05-10;28752;1238196.5;107584.0;1793544.5;42858.5;37759.0;211501.0;-18739.0;27017.5;-211322.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2321;2019-05-11;28752;1099812.0;25990.0;1741457.5;137750.0;38875.5;178357.5;-27071.5;26444.5;-269978.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2322;2019-05-12;28752;1049375.0;19278.0;1638625.0;111819.0;58785.5;160350.0;-44173.0;25955.0;-169236.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2323;2019-05-13;28752;1198422.0;66711.0;1732989.5;166091.0;63784.5;182439.5;-18721.5;25311.0;-268153.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2324;2019-05-14;28752;1192038.0;89954.5;1742441.0;156562.5;62997.0;173439.5;-16402.0;25343.0;-290277.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2325;2019-05-15;28752;1183504.5;85476.5;1781265.5;112981.0;61402.0;171953.5;-14827.5;25543.0;-288230.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2326;2019-05-16;28752;1180967.5;95313.0;1827216.0;59868.5;53248.0;171871.0;-11402.5;26292.5;-289414.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2327;2019-05-17;28752;1186371.5;95267.5;1841501.0;41421.0;22171.5;180783.5;-13788.5;26817.5;-255776.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2328;2019-05-18;28752;1070960.5;35574.0;1790289.5;26316.5;30433.5;160357.5;-20590.0;26835.5;-226200.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2329;2019-05-19;28752;1025361.5;17717.0;1774898.5;40614.0;26632.5;136778.5;-33027.0;26644.5;-212847.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2330;2019-05-20;28752;1181355.5;76286.5;1801983.5;57430.5;34716.0;209138.5;-9395.0;25600.5;-262356.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2331;2019-05-21;28752;1178685.0;83491.5;1816134.0;54349.0;45530.5;199139.0;-9553.5;25787.0;-284141.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2332;2019-05-22;28752;1159489.5;85728.5;1809689.5;21398.0;56761.0;193856.5;-12140.5;25694.0;-269430.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2333;2019-05-23;28752;1144008.0;85773.5;1806346.5;14498.0;53997.0;197607.0;-10309.5;25540.5;-277379.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2334;2019-05-24;28752;1124941.5;86892.5;1789181.5;33162.5;39951.0;200129.5;-13117.0;25978.5;-285178.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2335;2019-05-25;28752;998518.0;61019.5;1700674.5;48077.0;40632.5;182012.0;-19858.5;26736.0;-288727.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2336;2019-05-26;28752;944249.5;19498.5;1625219.0;64592.5;41662.0;160258.0;-33391.0;27077.0;-208609.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2337;2019-05-27;28752;1106036.5;47410.5;1746416.0;68264.0;37980.5;207399.0;-12353.5;27068.5;-264091.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2338;2019-05-28;28752;1140688.0;71734.5;1773254.5;95287.0;40181.5;213151.5;-8818.0;26482.5;-318538.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2339;2019-05-29;28752;1150500.0;78997.0;1784326.0;49994.5;48929.5;220353.0;-6615.5;26644.0;-300064.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2340;2019-05-30;28752;996237.0;18404.0;1674942.5;52869.5;51045.5;164545.0;-33290.0;27105.0;-207339.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2341;2019-05-31;28752;1036208.5;42977.0;1746680.0;11512.5;60542.5;176548.5;-18268.5;26723.5;-258454.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;2880
2342;2019-06-01;28752;977922.0;24207.0;1651975.5;16734.5;62071.5;179776.5;-25029.5;26082.0;-205873.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2343;2019-06-02;28752;924959.0;18509.5;1550951.0;58364.0;59657.5;168843.5;-28484.5;25214.0;-176062.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2344;2019-06-03;28752;1087073.5;75221.5;1691817.0;28040.0;45284.0;195560.5;-11865.5;25457.0;-210407.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2345;2019-06-04;28752;1116557.0;93012.5;1727169.0;81269.5;51627.5;193503.5;-9665.0;24891.5;-293218.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2346;2019-06-05;28752;1123782.0;87974.0;1740224.0;62245.5;32932.5;195440.5;-13195.0;25390.0;-255194.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2347;2019-06-06;28752;1120237.5;60928.5;1762952.5;52206.0;52159.0;188869.0;-10304.0;25202.5;-259738.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2348;2019-06-07;28752;1113242.0;33322.0;1641861.0;218258.5;40649.5;183336.5;-21507.5;25071.5;-255704.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2349;2019-06-08;28752;991564.5;14776.0;1471836.5;167869.0;57774.0;165426.5;-40002.5;25334.5;-119421.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2350;2019-06-09;28752;928298.5;15550.5;1586816.0;29626.0;37287.5;173185.5;-31525.5;25700.5;-156306.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2351;2019-06-10;28752;975105.0;24789.5;1688372.0;52578.0;33378.5;182608.0;-21246.0;24243.0;-257600.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2352;2019-06-11;28752;1130101.0;94757.0;1741433.0;24475.5;29820.0;216924.0;-10221.0;24093.5;-239150.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2353;2019-06-12;28752;1149642.0;101106.5;1733708.5;53159.0;47274.5;217321.5;-11386.0;24044.0;-263539.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2354;2019-06-13;28752;1138857.0;74915.5;1733269.5;96850.0;56010.5;205767.5;-19365.0;24119.5;-280673.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2355;2019-06-14;28752;1125147.0;85484.0;1758958.5;37648.5;32341.5;220081.0;-8349.0;24300.5;-273244.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2356;2019-06-15;28752;993800.5;20927.0;1712019.0;63776.5;38495.0;201993.0;-17277.5;24645.0;-298721.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2357;2019-06-16;28752;934391.0;14845.5;1671263.5;48351.0;58005.0;193442.0;-29089.0;25100.5;-295491.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2358;2019-06-17;28752;1098768.0;62277.5;1760325.5;19316.5;60571.0;210055.5;-11790.5;24581.0;-274520.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2359;2019-06-18;28752;1130282.5;69026.0;1761540.0;38346.0;53373.5;205859.5;-13507.5;23711.0;-256026.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2360;2019-06-19;28752;1129334.0;72658.5;1738677.0;74408.5;49235.5;205055.5;-15436.0;23849.0;-267062.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2361;2019-06-20;28752;1121708.0;82243.0;1746215.0;45010.0;40931.5;195619.0;-14997.0;24734.5;-245988.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2362;2019-06-21;28752;1106349.0;91504.5;1735471.0;34327.0;36361.5;205811.0;-13601.5;25091.0;-256558.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2363;2019-06-22;28752;985462.0;19634.5;1712485.0;46558.5;52938.5;184244.5;-28139.0;25174.0;-275394.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2364;2019-06-23;28752;937846.5;12843.0;1641690.5;50499.5;53751.0;173939.0;-28945.5;24821.0;-238732.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2365;2019-06-24;28752;1132993.5;62210.5;1769008.5;56765.5;46660.5;196177.5;-15433.5;25076.5;-255439.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2366;2019-06-25;28752;1184992.0;86483.0;1794835.0;55635.0;52713.0;195730.0;-14274.5;24235.0;-258324.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2367;2019-06-26;28752;1207693.0;82896.5;1739544.0;82841.5;57179.0;191924.5;-12688.0;22861.5;-204825.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2368;2019-06-27;28752;1223572.5;76398.5;1755646.5;103241.0;56263.0;183894.5;-16083.5;22871.5;-206607.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2369;2019-06-28;28752;1203242.5;89868.5;1757666.0;71486.5;52816.0;193950.5;-11123.5;23669.0;-223070.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2370;2019-06-29;28752;1084436.0;53517.5;1728319.0;48206.5;54154.5;179186.5;-16547.5;22846.5;-233220.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2371;2019-06-30;28752;1008670.0;24776.5;1594038.5;52104.5;46881.5;164919.0;-23127.5;22963.0;-121867.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;3456
2372;2019-07-01;28752;1151951.0;74385.5;1717870.5;44555.0;42674.0;180314.5;-9941.5;23519.0;-169426.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2373;2019-07-02;28752;1166063.5;92549.5;1746336.5;51475.0;46758.5;171005.0;-9368.0;23747.5;-204439.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2374;2019-07-03;28752;1170847.0;66768.0;1744480.5;98848.0;52969.5;164181.5;-12602.5;24075.0;-215845.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2375;2019-07-04;28752;1180015.0;68022.5;1740292.0;65153.0;57295.5;174436.5;-11770.0;25138.0;-186531.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2376;2019-07-05;28752;1187658.0;86930.5;1764110.0;28172.0;54934.0;174013.0;-9980.5;25542.5;-184040.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2377;2019-07-06;28752;1060245.0;37066.5;1695486.0;23186.0;53121.0;161899.0;-10465.5;26177.0;-174206.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2378;2019-07-07;28752;985099.5;18806.5;1657050.0;33264.0;50016.0;150634.5;-25802.0;26374.0;-173223.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2379;2019-07-08;28752;1139361.5;75203.0;1725907.0;53617.5;47249.0;163310.0;-10551.5;25991.0;-189353.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2380;2019-07-09;28752;1137410.0;91318.0;1721976.5;76463.5;43029.5;152259.5;-12575.5;26340.5;-209370.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2381;2019-07-10;28752;1148820.0;102256.5;1723170.5;41473.0;59133.0;152547.5;-11288.5;26132.5;-192561.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2382;2019-07-11;28752;1158705.5;106387.0;1740085.0;22208.0;48531.0;148602.0;-10345.5;26008.5;-170751.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2383;2019-07-12;28752;1151804.0;103141.0;1743794.5;71649.5;51889.5;142264.5;-12112.0;25376.0;-222160.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2384;2019-07-13;28752;1024510.5;53407.5;1713442.5;51243.0;54980.0;129065.5;-13767.5;26248.5;-238043.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2385;2019-07-14;28752;948477.0;32157.5;1684656.0;88398.5;54732.0;110357.0;-17460.5;26675.5;-279008.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2386;2019-07-15;28752;1103106.5;84391.0;1716760.0;71474.5;57124.5;131877.0;-9220.0;25792.0;-223047.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2387;2019-07-16;28752;1144107.5;113494.0;1724590.5;22332.0;58194.0;129721.0;-9856.0;25467.0;-167811.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2388;2019-07-17;28752;1154678.0;130138.0;1720639.5;22830.0;55230.0;132801.0;-7404.5;25793.5;-173327.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2389;2019-07-18;28752;1153984.0;133298.5;1726909.5;56405.0;47947.0;127960.5;-10894.5;26536.5;-202171.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2390;2019-07-19;28752;1148191.0;129103.0;1712872.0;31232.5;53653.5;137147.5;-9239.0;27284.0;-181823.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2391;2019-07-20;28752;1027752.0;78894.5;1659397.5;93402.0;42451.5;104789.0;-18104.0;26751.5;-207832.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2392;2019-07-21;28752;970275.0;64116.5;1648591.5;20907.5;50470.5;96087.5;-21587.0;26537.0;-162852.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2393;2019-07-22;28752;1158332.0;112182.0;1698656.0;14806.0;53819.0;130183.0;-9970.0;25967.0;-115303.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2394;2019-07-23;28752;1213486.0;122736.0;1702434.0;41639.5;53863.5;139030.5;-5918.0;24325.5;-112610.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2395;2019-07-24;28752;1229954.0;129369.0;1644902.5;40382.5;52982.5;149548.0;-7687.0;23525.5;-51063.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2396;2019-07-25;28752;1227986.5;131883.0;1605085.0;60394.0;51638.5;147076.0;-7327.0;23498.0;-32253.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2397;2019-07-26;28752;1164558.5;125362.0;1591229.5;62686.5;32441.0;134232.0;-6199.0;25606.5;-48766.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2398;2019-07-27;28752;985688.0;114881.5;1595073.0;64070.5;24182.5;111883.0;-16933.0;26856.0;-182299.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2399;2019-07-28;28752;898265.0;54178.5;1594865.5;95160.0;46946.0;125468.5;-27444.5;26897.5;-265784.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2400;2019-07-29;28752;1046865.0;116869.0;1680279.0;35365.5;57463.0;150041.0;-11359.0;26503.0;-256287.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2401;2019-07-30;28752;1072601.0;72470.5;1696946.5;144278.5;42939.5;131514.5;-23725.0;26604.5;-266391.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2402;2019-07-31;28752;1067770.5;81136.5;1650085.5;75015.5;52298.5;129887.0;-17276.5;25563.5;-176925.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4032
2403;2019-08-01;28752;1072749.0;107709.0;1661201.5;19884.0;45056.5;132385.5;-12735.5;26229.5;-154962.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2404;2019-08-02;28752;1060738.0;94542.0;1686632.0;43871.5;56260.0;116956.0;-13176.0;27396.0;-199697.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2405;2019-08-03;28752;964266.5;70340.0;1672990.0;24763.0;56993.5;95431.0;-16117.0;27752.5;-215827.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2406;2019-08-04;28752;916837.5;36742.5;1670163.0;21659.0;54431.0;91104.0;-24858.0;27545.5;-207913.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2407;2019-08-05;28752;1026278.0;81789.0;1679390.5;45416.5;47825.5;113203.5;-12856.5;26783.5;-203238.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2408;2019-08-06;28752;1040154.0;79619.5;1684452.0;27932.5;40953.0;125974.0;-8805.5;27056.5;-184981.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2409;2019-08-07;28752;1027400.0;85072.0;1669531.0;37191.0;40495.0;129351.5;-13934.5;26499.5;-194768.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2410;2019-08-08;28752;1042137.0;85386.5;1690102.0;19428.0;53126.0;129330.5;-15420.5;26028.5;-193815.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2411;2019-08-09;28752;1048631.0;45223.0;1685969.5;125625.5;42010.0;123046.0;-18340.5;26420.5;-229293.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2412;2019-08-10;28752;941897.5;16484.0;1487155.0;202027.0;44458.0;117247.0;-30575.5;28519.0;-171399.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2413;2019-08-11;28752;882170.5;20682.5;1515840.5;54462.0;34707.0;110830.5;-27520.5;29279.5;-104073.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2414;2019-08-12;28752;967194.0;42632.5;1636839.0;70216.0;42039.5;138981.0;-15530.0;28870.5;-224832.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2415;2019-08-13;28752;977680.5;60255.5;1675356.5;57086.5;48036.0;120296.0;-15154.0;29079.0;-245230.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2416;2019-08-14;28752;984206.0;32418.0;1686734.5;61286.5;52282.5;116511.5;-15591.0;29031.5;-226453.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2417;2019-08-15;28752;902609.0;18107.0;1600594.0;133977.5;38302.5;98547.0;-28188.5;29589.5;-236284.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2418;2019-08-16;28752;956402.0;36928.0;1623117.5;55874.5;52297.5;116377.5;-11520.0;30273.0;-194923.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2419;2019-08-17;28752;922786.0;23404.0;1571404.5;101271.5;42427.0;102504.0;-27551.0;29245.0;-167894.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2420;2019-08-18;28752;889370.0;22642.5;1568636.0;100511.0;39376.5;94732.0;-27900.0;30624.0;-187237.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2421;2019-08-19;28752;1000936.0;62748.5;1641812.0;55053.5;37575.5;113355.5;-17993.0;30045.5;-169652.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2422;2019-08-20;28752;1026024.0;82878.0;1671148.5;32580.0;33174.5;144544.0;-12904.5;30194.0;-203568.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2423;2019-08-21;28752;1035378.5;93132.0;1659587.5;39136.0;53158.0;139424.5;-15168.0;30306.5;-212186.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2424;2019-08-22;28752;1044426.0;74565.0;1657931.0;35216.0;53527.5;133403.0;-15849.0;30456.5;-172814.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2425;2019-08-23;28752;1050322.5;70963.5;1651350.5;41082.0;55509.0;133334.5;-15075.0;30728.0;-165519.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2426;2019-08-24;28752;968447.5;50779.0;1638905.5;28737.0;54114.0;116862.5;-15874.0;30689.0;-183741.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2427;2019-08-25;28752;925697.5;43845.5;1611076.5;13365.5;51608.5;113140.0;-23569.5;30140.0;-161897.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2428;2019-08-26;28752;1094977.5;99632.5;1651730.0;17389.0;48040.5;141839.0;-10532.5;26564.5;-127659.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2429;2019-08-27;28752;1131686.5;116129.5;1685604.5;26771.5;34697.5;129218.0;-14161.5;26281.5;-120833.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2430;2019-08-28;28752;1137931.5;118775.5;1707605.5;24177.5;37641.5;133913.0;-13413.0;26333.5;-145045.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
2431;2019-08-29;28752;1137062.5;106322.0;1681779.5;25481.0;48443.0;126942.5;-14354.5;26764.0;-112281.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1162944;4608
